x_grid,y_grid,river_dept,geometry,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
651284.221,3264310.835,1.184,POINT (651284.221 3264310.835),0.04191865,0.043500829,0.045252856,0.04680993,0.048495546,0.050178271,0.051856842,0.05338404,0.054957423,0.056719471,0.059112083,0.061140805,0.063591234,0.065495245,0.06732177,0.069836281,0.072121076,0.074647047,0.077213228,0.080095083,0.08185339,0.084478445,0.086548589,0.088596709,0.09092138,0.093394123,0.095277213,0.096780144,0.09776178,0.098253347,0.098336399,0.098017693,0.098689191,0.099692188,0.100518756,0.101243056,0.102558613,0.103255004,0.104606003,0.105223805,0.104798824,0.105306156,0.104470961,0.104147911,0.104337543,0.105087094,0.105315454,0.10572312,0.106392138,0.107654817,0.107219934,0.105872832,0.102895729,0.098625094,0.092951633,0.086631,0.079540871,0.071010895,0.065376587,0.06361226,0.06265559,0.062582701,0.06275481,0.062528804,0.063796617,0.063216448,0.064521112,0.065753497,0.067617603,0.069504775,0.071020462,0.072104,0.073287696,0.072802074,0.071188658,0.067626648,0.060596451,0.054701943,0.051868353,0.049770992,0.0487069,0.047139134,0.046031039,0.044752609,0.043677669,0.042174857,0.040279765,0.037795231,0.036958594,0.036089335,0.034628887
651284.221,3264315.535,2.096666667,POINT (651284.221 3264315.535),0.041845139,0.043446321,0.045166653,0.046690691,0.048424393,0.050050478,0.051570948,0.053168938,0.054751173,0.056591082,0.058900747,0.061154708,0.063328527,0.065266334,0.067034997,0.069701284,0.071857125,0.074515305,0.076929241,0.079660408,0.081626303,0.084065489,0.086160719,0.088307954,0.090492278,0.09289816,0.095108718,0.096482784,0.097404063,0.097872943,0.098022334,0.097668566,0.098331451,0.099159025,0.100289941,0.10098093,0.102180563,0.102800667,0.103968687,0.104668222,0.104516231,0.104882389,0.103974462,0.1039005,0.103897415,0.10451933,0.104806848,0.105132371,0.106040128,0.107121199,0.106744446,0.105391242,0.102424502,0.098212026,0.092104517,0.086038649,0.078899063,0.070416242,0.064955011,0.062994413,0.062286794,0.061984431,0.062015254,0.06225143,0.063282758,0.062681146,0.06403698,0.06501516,0.066975214,0.068845876,0.070188947,0.071895294,0.072847418,0.072302945,0.070552506,0.066485472,0.060054954,0.05399229,0.051317528,0.049347121,0.04813464,0.04667449,0.04540484,0.044094998,0.042914245,0.041566771,0.039793756,0.037052188,0.036486227,0.035447266,0.034176055
651288.921,3263737.435,3.5525,POINT (651288.921 3263737.435),0.042134907,0.043312173,0.045522492,0.047257841,0.049140289,0.050863117,0.052284326,0.053758666,0.055279851,0.057552904,0.059628546,0.061714601,0.06394434,0.066049851,0.067778729,0.070242822,0.072447509,0.075176381,0.077735178,0.080519855,0.082123108,0.084497847,0.08673548,0.088717669,0.09124323,0.093129598,0.095537573,0.096998133,0.097878583,0.098403394,0.099019907,0.098283313,0.098406382,0.099777617,0.100902177,0.10143695,0.102246724,0.103452541,0.10436172,0.104863107,0.105282813,0.105616577,0.104622722,0.104006134,0.104182936,0.104692824,0.105104126,0.105737239,0.107275583,0.107274912,0.107131697,0.104968108,0.101957895,0.097610019,0.090989888,0.085178398,0.077699251,0.068402044,0.063214906,0.061663006,0.060941782,0.060752604,0.060958635,0.06142443,0.061021086,0.061213136,0.062261075,0.063278727,0.06525401,0.06703195,0.068515278,0.070013881,0.071114607,0.070139892,0.068621658,0.064497069,0.058484737,0.052337203,0.049845055,0.047995206,0.046609238,0.045353889,0.043971639,0.042901695,0.041457105,0.039843034,0.038167518,0.036034483,0.035254885,0.033960652,0.033167589
651288.921,3263742.135,3.608571429,POINT (651288.921 3263742.1350000002),0.041174386,0.04264557,0.044642981,0.046491209,0.048055574,0.050002202,0.051435564,0.053115759,0.054536063,0.056953374,0.058949962,0.061278399,0.063181669,0.065521039,0.067088701,0.069315411,0.071776479,0.074187525,0.07690838,0.07927195,0.081295811,0.083883651,0.085907817,0.087974668,0.090445429,0.092274278,0.094861142,0.096283436,0.097230889,0.097610824,0.097583652,0.097538091,0.097671092,0.098598965,0.099693485,0.100770406,0.101339869,0.102235116,0.103068866,0.10399314,0.104032837,0.104243159,0.10342133,0.102982499,0.1032359,0.103650279,0.104049943,0.104950987,0.10594061,0.106540896,0.105989993,0.10352882,0.100903273,0.096356392,0.090239555,0.084254414,0.07676027,0.067244053,0.06204753,0.060278844,0.059621762,0.059723865,0.059292361,0.06029658,0.060201045,0.059815127,0.060467869,0.062142562,0.06415274,0.065729313,0.067316957,0.069218151,0.069815166,0.069223307,0.067098893,0.06343279,0.05739278,0.05131726,0.048537854,0.046806697,0.045790937,0.044077814,0.0428074,0.041522741,0.040475387,0.038805474,0.037128676,0.03498219,0.034016881,0.032918219,0.031950716
651288.921,3264310.835,1.19125,POINT (651288.921 3264310.835),0.04191865,0.043500829,0.045252856,0.04680993,0.048495546,0.050178271,0.051856842,0.05338404,0.054957423,0.056719471,0.059112083,0.061140805,0.063591234,0.065495245,0.06732177,0.069836281,0.072121076,0.074647047,0.077213228,0.080095083,0.08185339,0.084478445,0.086548589,0.088596709,0.09092138,0.093394123,0.095277213,0.096780144,0.09776178,0.098253347,0.098336399,0.098017693,0.098689191,0.099692188,0.100518756,0.101243056,0.102558613,0.103255004,0.104606003,0.105223805,0.104798824,0.105306156,0.104470961,0.104147911,0.104337543,0.105087094,0.105315454,0.10572312,0.106392138,0.107654817,0.107219934,0.105872832,0.102895729,0.098625094,0.092951633,0.086631,0.079540871,0.071010895,0.065376587,0.06361226,0.06265559,0.062582701,0.06275481,0.062528804,0.063796617,0.063216448,0.064521112,0.065753497,0.067617603,0.069504775,0.071020462,0.072104,0.073287696,0.072802074,0.071188658,0.067626648,0.060596451,0.054701943,0.051868353,0.049770992,0.0487069,0.047139134,0.046031039,0.044752609,0.043677669,0.042174857,0.040279765,0.037795231,0.036958594,0.036089335,0.034628887
651288.921,3264315.535,2.2425,POINT (651288.921 3264315.535),0.041845139,0.043446321,0.045166653,0.046690691,0.048424393,0.050050478,0.051570948,0.053168938,0.054751173,0.056591082,0.058900747,0.061154708,0.063328527,0.065266334,0.067034997,0.069701284,0.071857125,0.074515305,0.076929241,0.079660408,0.081626303,0.084065489,0.086160719,0.088307954,0.090492278,0.09289816,0.095108718,0.096482784,0.097404063,0.097872943,0.098022334,0.097668566,0.098331451,0.099159025,0.100289941,0.10098093,0.102180563,0.102800667,0.103968687,0.104668222,0.104516231,0.104882389,0.103974462,0.1039005,0.103897415,0.10451933,0.104806848,0.105132371,0.106040128,0.107121199,0.106744446,0.105391242,0.102424502,0.098212026,0.092104517,0.086038649,0.078899063,0.070416242,0.064955011,0.062994413,0.062286794,0.061984431,0.062015254,0.06225143,0.063282758,0.062681146,0.06403698,0.06501516,0.066975214,0.068845876,0.070188947,0.071895294,0.072847418,0.072302945,0.070552506,0.066485472,0.060054954,0.05399229,0.051317528,0.049347121,0.04813464,0.04667449,0.04540484,0.044094998,0.042914245,0.041566771,0.039793756,0.037052188,0.036486227,0.035447266,0.034176055
651293.621,3263737.435,3.61,POINT (651293.621 3263737.435),0.041387964,0.042329583,0.044512857,0.046385493,0.048229244,0.050068963,0.051223788,0.052844912,0.054429974,0.056807101,0.058864217,0.060874477,0.063154317,0.065196149,0.066839062,0.069293231,0.07159204,0.074532844,0.076791652,0.079696529,0.081301123,0.083787315,0.085947871,0.087899812,0.090155326,0.092455953,0.094527848,0.096032344,0.096935838,0.097812474,0.098096371,0.097401381,0.097593784,0.098825723,0.099964611,0.100466639,0.100947194,0.102420367,0.103380896,0.104002006,0.104314245,0.104439534,0.103804767,0.102877855,0.103152536,0.103495799,0.103709958,0.10486827,0.105775923,0.106299736,0.105947636,0.103936739,0.100775905,0.096322797,0.089908063,0.084192723,0.076716803,0.067090362,0.06199041,0.060513873,0.059610557,0.059578482,0.059670534,0.060048554,0.059963316,0.059954118,0.060799826,0.061986018,0.06402754,0.065415166,0.066829242,0.068735868,0.069710396,0.068737119,0.067384034,0.063018925,0.057117712,0.051098403,0.048716884,0.046423603,0.045042884,0.043804262,0.042470708,0.041866761,0.040374935,0.038626846,0.036800548,0.034704681,0.03380635,0.032583505,0.031962276
651293.621,3263742.135,3.5975,POINT (651293.621 3263742.1350000002),0.041073278,0.04275969,0.044551563,0.046522778,0.048405748,0.050416205,0.051219318,0.053133082,0.054819707,0.056901503,0.059004661,0.061290536,0.063278124,0.065493099,0.067089282,0.069424331,0.071779929,0.074269004,0.076985456,0.079539783,0.081310876,0.084065907,0.085932277,0.08805988,0.090409689,0.092443191,0.0946398,0.096373938,0.09715686,0.097718477,0.097940899,0.097483069,0.097732954,0.098721974,0.09961047,0.100650229,0.101489902,0.102223925,0.103201121,0.104407489,0.104282208,0.104372405,0.103637166,0.103089899,0.103514679,0.103765927,0.104038797,0.105060361,0.105824411,0.106632978,0.105985947,0.103450559,0.100906253,0.096485488,0.090361513,0.084682472,0.076797046,0.067424439,0.062091682,0.06047165,0.059664477,0.060031611,0.059548791,0.060698826,0.060084045,0.06005156,0.060713869,0.062319458,0.064039826,0.065680094,0.067307115,0.068859942,0.06992244,0.069003589,0.067294367,0.06357646,0.057527509,0.051669747,0.048549935,0.046853606,0.045614559,0.044119883,0.043162987,0.041784506,0.040604372,0.038859766,0.037192423,0.034911599,0.034228459,0.03298986,0.032062706
651293.621,3264310.835,1.691111111,POINT (651293.621 3264310.835),0.041872691,0.043610245,0.045232072,0.046885375,0.048667703,0.050266389,0.05180119,0.053331271,0.054981846,0.056839183,0.059070889,0.061584994,0.063693397,0.065901756,0.067396723,0.069747984,0.072150834,0.074762821,0.077473812,0.079878539,0.082177304,0.084690668,0.086652376,0.088562012,0.091236196,0.093384475,0.095668972,0.096818544,0.097932756,0.098465554,0.098758973,0.09828148,0.099093206,0.099726737,0.100821607,0.102023184,0.102419116,0.103431493,0.104692876,0.105563663,0.105223767,0.105223812,0.104839392,0.104409464,0.104382761,0.104941279,0.105403543,0.105752118,0.106554568,0.108019032,0.107558094,0.106105052,0.102945626,0.098799624,0.092572786,0.086998381,0.079262197,0.070165023,0.064937979,0.063393809,0.062478434,0.06235553,0.061985645,0.062372614,0.063147783,0.063293435,0.064003311,0.065282874,0.06702473,0.069018006,0.070406608,0.072173156,0.072751887,0.072516844,0.070545636,0.066315539,0.060001608,0.054064576,0.051445011,0.049848005,0.04818191,0.046926308,0.045635793,0.043971989,0.043224987,0.041555598,0.039962724,0.03760016,0.036834031,0.035730701,0.034381118
651298.321,3263732.735,3.58,POINT (651298.321 3263732.7350000003),0.040931869,0.042224642,0.044259578,0.046054181,0.047884673,0.049716096,0.051015321,0.052624714,0.054109339,0.056609098,0.058678865,0.060611516,0.062893532,0.064954869,0.066561572,0.069131352,0.071281977,0.074240558,0.076577589,0.079339124,0.080984034,0.083429165,0.08564394,0.087477468,0.089783527,0.092098467,0.094208449,0.095776893,0.096579097,0.097582102,0.097560406,0.097017914,0.097309105,0.098403282,0.09944015,0.100074492,0.100470312,0.102097176,0.102995157,0.10378813,0.103877746,0.104082525,0.103466652,0.102431923,0.102805115,0.102999277,0.103336506,0.104406714,0.105202295,0.106067158,0.105778731,0.103388242,0.100248493,0.096260868,0.089632414,0.083977468,0.076403432,0.06677305,0.061565068,0.060135674,0.059458569,0.059340224,0.059140932,0.059473559,0.059625536,0.05976915,0.060518038,0.061743442,0.063603729,0.065037161,0.066601418,0.068362653,0.069291346,0.068517745,0.067021362,0.062940292,0.056898922,0.050878007,0.048503786,0.046406161,0.044885274,0.043493554,0.042300195,0.041491169,0.040106248,0.038446028,0.036668763,0.034385506,0.033439334,0.032398399,0.031808857
651298.321,3263737.435,3.61,POINT (651298.321 3263737.435),0.040931869,0.042224642,0.044259578,0.046054181,0.047884673,0.049716096,0.051015321,0.052624714,0.054109339,0.056609098,0.058678865,0.060611516,0.062893532,0.064954869,0.066561572,0.069131352,0.071281977,0.074240558,0.076577589,0.079339124,0.080984034,0.083429165,0.08564394,0.087477468,0.089783527,0.092098467,0.094208449,0.095776893,0.096579097,0.097582102,0.097560406,0.097017914,0.097309105,0.098403282,0.09944015,0.100074492,0.100470312,0.102097176,0.102995157,0.10378813,0.103877746,0.104082525,0.103466652,0.102431923,0.102805115,0.102999277,0.103336506,0.104406714,0.105202295,0.106067158,0.105778731,0.103388242,0.100248493,0.096260868,0.089632414,0.083977468,0.076403432,0.06677305,0.061565068,0.060135674,0.059458569,0.059340224,0.059140932,0.059473559,0.059625536,0.05976915,0.060518038,0.061743442,0.063603729,0.065037161,0.066601418,0.068362653,0.069291346,0.068517745,0.067021362,0.062940292,0.056898922,0.050878007,0.048503786,0.046406161,0.044885274,0.043493554,0.042300195,0.041491169,0.040106248,0.038446028,0.036668763,0.034385506,0.033439334,0.032398399,0.031808857
651298.321,3263742.135,3.528181818,POINT (651298.321 3263742.1350000002),0.040660948,0.042541686,0.044241775,0.046084713,0.048025012,0.049966048,0.050986063,0.052859083,0.054394368,0.056578651,0.05874747,0.060944844,0.062981717,0.065143019,0.066660874,0.069272347,0.071381867,0.073974222,0.076575421,0.079127394,0.081032954,0.083538257,0.085593402,0.087640904,0.090022989,0.092098571,0.094148241,0.096029729,0.096591227,0.097287446,0.097673737,0.097025841,0.097418375,0.098120533,0.099060565,0.100396134,0.100892872,0.101769,0.102697097,0.104011118,0.103810601,0.103943609,0.103075676,0.102692872,0.102933504,0.103044756,0.10358569,0.10452383,0.105287917,0.106139652,0.10540197,0.103173137,0.10029202,0.096399374,0.089980453,0.084169745,0.076162927,0.066997766,0.061575115,0.060108244,0.05942966,0.059622291,0.059240744,0.060402077,0.059480224,0.059710827,0.060430381,0.062067974,0.063664556,0.065403603,0.066983394,0.068428569,0.069691032,0.068427958,0.067079864,0.063340187,0.0570268,0.051286917,0.048375141,0.046567168,0.045457352,0.043777362,0.042761922,0.0413814,0.040182751,0.038673744,0.037016094,0.034528833,0.033693906,0.032602433,0.031606343
651298.321,3264306.135,1.38,POINT (651298.321 3264306.1350000002),0.041915577,0.043652296,0.045240175,0.046844963,0.048717409,0.050361458,0.05187187,0.053415086,0.05503659,0.057058156,0.059145432,0.06166932,0.063877344,0.065942176,0.067716949,0.069753744,0.072209992,0.074870132,0.077588975,0.079991788,0.082356177,0.084747307,0.086757325,0.088647597,0.091400556,0.093703546,0.095592819,0.09700793,0.098014422,0.098650672,0.09878438,0.09851446,0.099228643,0.099866591,0.100951463,0.102136344,0.102412604,0.103378534,0.105084829,0.105519891,0.105666496,0.105431728,0.104886174,0.104516886,0.104387648,0.105187215,0.105332702,0.106070779,0.106787629,0.108006209,0.107919775,0.106113844,0.103175409,0.099138282,0.092650056,0.087069988,0.079339452,0.070078075,0.064966358,0.063201487,0.062557697,0.062340558,0.062081803,0.062434107,0.063295253,0.063522249,0.063922293,0.065400571,0.067094602,0.069088981,0.070442922,0.072267316,0.072973371,0.072567992,0.070669614,0.066179462,0.059760977,0.054017648,0.05135281,0.049832899,0.048235726,0.047063839,0.045730684,0.044153366,0.043235887,0.041622404,0.03999697,0.037735309,0.036998723,0.0357178,0.034516867
651298.321,3264310.835,1.81,POINT (651298.321 3264310.835),0.041915577,0.043652296,0.045240175,0.046844963,0.048717409,0.050361458,0.05187187,0.053415086,0.05503659,0.057058156,0.059145432,0.06166932,0.063877344,0.065942176,0.067716949,0.069753744,0.072209992,0.074870132,0.077588975,0.079991788,0.082356177,0.084747307,0.086757325,0.088647597,0.091400556,0.093703546,0.095592819,0.09700793,0.098014422,0.098650672,0.09878438,0.09851446,0.099228643,0.099866591,0.100951463,0.102136344,0.102412604,0.103378534,0.105084829,0.105519891,0.105666496,0.105431728,0.104886174,0.104516886,0.104387648,0.105187215,0.105332702,0.106070779,0.106787629,0.108006209,0.107919775,0.106113844,0.103175409,0.099138282,0.092650056,0.087069988,0.079339452,0.070078075,0.064966358,0.063201487,0.062557697,0.062340558,0.062081803,0.062434107,0.063295253,0.063522249,0.063922293,0.065400571,0.067094602,0.069088981,0.070442922,0.072267316,0.072973371,0.072567992,0.070669614,0.066179462,0.059760977,0.054017648,0.05135281,0.049832899,0.048235726,0.047063839,0.045730684,0.044153366,0.043235887,0.041622404,0.03999697,0.037735309,0.036998723,0.0357178,0.034516867
651303.021,3263732.735,3.574,POINT (651303.021 3263732.7350000003),0.040931869,0.042224642,0.044259578,0.046054181,0.047884673,0.049716096,0.051015321,0.052624714,0.054109339,0.056609098,0.058678865,0.060611516,0.062893532,0.064954869,0.066561572,0.069131352,0.071281977,0.074240558,0.076577589,0.079339124,0.080984034,0.083429165,0.08564394,0.087477468,0.089783527,0.092098467,0.094208449,0.095776893,0.096579097,0.097582102,0.097560406,0.097017914,0.097309105,0.098403282,0.09944015,0.100074492,0.100470312,0.102097176,0.102995157,0.10378813,0.103877746,0.104082525,0.103466652,0.102431923,0.102805115,0.102999277,0.103336506,0.104406714,0.105202295,0.106067158,0.105778731,0.103388242,0.100248493,0.096260868,0.089632414,0.083977468,0.076403432,0.06677305,0.061565068,0.060135674,0.059458569,0.059340224,0.059140932,0.059473559,0.059625536,0.05976915,0.060518038,0.061743442,0.063603729,0.065037161,0.066601418,0.068362653,0.069291346,0.068517745,0.067021362,0.062940292,0.056898922,0.050878007,0.048503786,0.046406161,0.044885274,0.043493554,0.042300195,0.041491169,0.040106248,0.038446028,0.036668763,0.034385506,0.033439334,0.032398399,0.031808857
651303.021,3263742.135,3.518181818,POINT (651303.021 3263742.1350000002),0.040660948,0.042541686,0.044241775,0.046084713,0.048025012,0.049966048,0.050986063,0.052859083,0.054394368,0.056578651,0.05874747,0.060944844,0.062981717,0.065143019,0.066660874,0.069272347,0.071381867,0.073974222,0.076575421,0.079127394,0.081032954,0.083538257,0.085593402,0.087640904,0.090022989,0.092098571,0.094148241,0.096029729,0.096591227,0.097287446,0.097673737,0.097025841,0.097418375,0.098120533,0.099060565,0.100396134,0.100892872,0.101769,0.102697097,0.104011118,0.103810601,0.103943609,0.103075676,0.102692872,0.102933504,0.103044756,0.10358569,0.10452383,0.105287917,0.106139652,0.10540197,0.103173137,0.10029202,0.096399374,0.089980453,0.084169745,0.076162927,0.066997766,0.061575115,0.060108244,0.05942966,0.059622291,0.059240744,0.060402077,0.059480224,0.059710827,0.060430381,0.062067974,0.063664556,0.065403603,0.066983394,0.068428569,0.069691032,0.068427958,0.067079864,0.063340187,0.0570268,0.051286917,0.048375141,0.046567168,0.045457352,0.043777362,0.042761922,0.0413814,0.040182751,0.038673744,0.037016094,0.034528833,0.033693906,0.032602433,0.031606343
651303.021,3264306.135,1.468,POINT (651303.021 3264306.1350000002),0.041915577,0.043652296,0.045240175,0.046844963,0.048717409,0.050361458,0.05187187,0.053415086,0.05503659,0.057058156,0.059145432,0.06166932,0.063877344,0.065942176,0.067716949,0.069753744,0.072209992,0.074870132,0.077588975,0.079991788,0.082356177,0.084747307,0.086757325,0.088647597,0.091400556,0.093703546,0.095592819,0.09700793,0.098014422,0.098650672,0.09878438,0.09851446,0.099228643,0.099866591,0.100951463,0.102136344,0.102412604,0.103378534,0.105084829,0.105519891,0.105666496,0.105431728,0.104886174,0.104516886,0.104387648,0.105187215,0.105332702,0.106070779,0.106787629,0.108006209,0.107919775,0.106113844,0.103175409,0.099138282,0.092650056,0.087069988,0.079339452,0.070078075,0.064966358,0.063201487,0.062557697,0.062340558,0.062081803,0.062434107,0.063295253,0.063522249,0.063922293,0.065400571,0.067094602,0.069088981,0.070442922,0.072267316,0.072973371,0.072567992,0.070669614,0.066179462,0.059760977,0.054017648,0.05135281,0.049832899,0.048235726,0.047063839,0.045730684,0.044153366,0.043235887,0.041622404,0.03999697,0.037735309,0.036998723,0.0357178,0.034516867
651303.021,3264310.835,2.4825,POINT (651303.021 3264310.835),0.041915577,0.043652296,0.045240175,0.046844963,0.048717409,0.050361458,0.05187187,0.053415086,0.05503659,0.057058156,0.059145432,0.06166932,0.063877344,0.065942176,0.067716949,0.069753744,0.072209992,0.074870132,0.077588975,0.079991788,0.082356177,0.084747307,0.086757325,0.088647597,0.091400556,0.093703546,0.095592819,0.09700793,0.098014422,0.098650672,0.09878438,0.09851446,0.099228643,0.099866591,0.100951463,0.102136344,0.102412604,0.103378534,0.105084829,0.105519891,0.105666496,0.105431728,0.104886174,0.104516886,0.104387648,0.105187215,0.105332702,0.106070779,0.106787629,0.108006209,0.107919775,0.106113844,0.103175409,0.099138282,0.092650056,0.087069988,0.079339452,0.070078075,0.064966358,0.063201487,0.062557697,0.062340558,0.062081803,0.062434107,0.063295253,0.063522249,0.063922293,0.065400571,0.067094602,0.069088981,0.070442922,0.072267316,0.072973371,0.072567992,0.070669614,0.066179462,0.059760977,0.054017648,0.05135281,0.049832899,0.048235726,0.047063839,0.045730684,0.044153366,0.043235887,0.041622404,0.03999697,0.037735309,0.036998723,0.0357178,0.034516867
651307.721,3263732.735,3.608,POINT (651307.721 3263732.7350000003),0.040907767,0.042465825,0.044348951,0.046271477,0.047847882,0.049690772,0.051382933,0.052781697,0.054242238,0.056439042,0.05867143,0.060590789,0.062799059,0.065189213,0.066621326,0.06916301,0.071323343,0.074119292,0.076785713,0.079379454,0.081085972,0.083452962,0.085641205,0.087486945,0.090015151,0.092331499,0.09455771,0.096021153,0.096620448,0.09729442,0.097696729,0.097059555,0.097410597,0.098625593,0.099653237,0.100085162,0.100875773,0.102271348,0.103182815,0.103835143,0.104153149,0.104302056,0.10342446,0.102835596,0.103063703,0.10330376,0.103725187,0.104384482,0.105447374,0.106394105,0.105915613,0.103105463,0.100496471,0.096433394,0.089944184,0.083943062,0.076028548,0.066841029,0.061754938,0.060187817,0.059743181,0.059261024,0.05882464,0.059427828,0.0597886,0.059833404,0.060912699,0.061836917,0.063841879,0.065645106,0.067226425,0.068666495,0.069426946,0.068999372,0.066843279,0.06328471,0.057435889,0.051215455,0.048641521,0.046639685,0.045291115,0.043774724,0.042277697,0.041750308,0.040211115,0.038569737,0.036697552,0.034506615,0.033678729,0.032909632,0.031468172
651307.721,3263737.435,3.494285714,POINT (651307.721 3263737.435),0.040907767,0.042465825,0.044348951,0.046271477,0.047847882,0.049690772,0.051382933,0.052781697,0.054242238,0.056439042,0.05867143,0.060590789,0.062799059,0.065189213,0.066621326,0.06916301,0.071323343,0.074119292,0.076785713,0.079379454,0.081085972,0.083452962,0.085641205,0.087486945,0.090015151,0.092331499,0.09455771,0.096021153,0.096620448,0.09729442,0.097696729,0.097059555,0.097410597,0.098625593,0.099653237,0.100085162,0.100875773,0.102271348,0.103182815,0.103835143,0.104153149,0.104302056,0.10342446,0.102835596,0.103063703,0.10330376,0.103725187,0.104384482,0.105447374,0.106394105,0.105915613,0.103105463,0.100496471,0.096433394,0.089944184,0.083943062,0.076028548,0.066841029,0.061754938,0.060187817,0.059743181,0.059261024,0.05882464,0.059427828,0.0597886,0.059833404,0.060912699,0.061836917,0.063841879,0.065645106,0.067226425,0.068666495,0.069426946,0.068999372,0.066843279,0.06328471,0.057435889,0.051215455,0.048641521,0.046639685,0.045291115,0.043774724,0.042277697,0.041750308,0.040211115,0.038569737,0.036697552,0.034506615,0.033678729,0.032909632,0.031468172
651307.721,3263742.135,3.53,POINT (651307.721 3263742.1350000002),0.040037382,0.041855901,0.043616775,0.045388322,0.04722169,0.049170811,0.050734002,0.052123129,0.053573057,0.055892512,0.058066368,0.060269445,0.062283635,0.064468622,0.065910883,0.068733253,0.070795693,0.073320389,0.07610181,0.078502037,0.080474764,0.082789846,0.084964268,0.086912267,0.089372329,0.091298677,0.093723141,0.095325463,0.095756002,0.096390784,0.096779279,0.096479565,0.096693851,0.097518355,0.098481774,0.099584632,0.100041397,0.101067901,0.102198094,0.102847256,0.102965958,0.103171945,0.101929538,0.102001578,0.101843439,0.101871856,0.102702595,0.10365659,0.104266018,0.105097599,0.104337804,0.10214404,0.099263065,0.095722765,0.089008145,0.083007962,0.074930079,0.065934211,0.060641754,0.05917063,0.058544744,0.058527242,0.058363397,0.059303496,0.058570292,0.058635116,0.059686985,0.06100421,0.062793158,0.064656146,0.066057473,0.067788325,0.068490617,0.067822546,0.066134043,0.062251296,0.056249741,0.050356075,0.047546625,0.045565534,0.044492856,0.042802662,0.041405994,0.040264834,0.039215259,0.037836973,0.035999063,0.033468202,0.032662783,0.031643182,0.030585269
651307.721,3264306.135,1.54,POINT (651307.721 3264306.1350000002),0.041793991,0.043480974,0.045262396,0.046776939,0.048685621,0.050344933,0.051908452,0.053649101,0.054920059,0.057192821,0.059308242,0.061398428,0.063829154,0.06588722,0.067746878,0.070105992,0.072454728,0.074952006,0.077719651,0.080424957,0.082511753,0.084902525,0.08682847,0.088905416,0.091461785,0.094156228,0.09605509,0.097513936,0.098307572,0.09887781,0.098772496,0.098626174,0.099272519,0.099766783,0.101099193,0.101815023,0.102719732,0.103758484,0.104965895,0.105524272,0.105765052,0.105743922,0.104883142,0.104642354,0.104668505,0.105442524,0.105460994,0.106499426,0.107257925,0.10792315,0.107951164,0.10616982,0.10314656,0.099395692,0.092465349,0.08705657,0.079211436,0.070213944,0.064821787,0.062868722,0.062546693,0.062308747,0.061913285,0.062683299,0.063050874,0.06319458,0.063665234,0.065285653,0.067087688,0.069032706,0.070597239,0.072003566,0.072996944,0.072431631,0.070911579,0.066381067,0.060036201,0.054247972,0.051510364,0.049724039,0.048204791,0.046887726,0.045411665,0.044320107,0.043169841,0.041674677,0.039795209,0.037695348,0.03665331,0.035961132,0.034420978
651307.721,3264310.835,2.5075,POINT (651307.721 3264310.835),0.041793991,0.043480974,0.045262396,0.046776939,0.048685621,0.050344933,0.051908452,0.053649101,0.054920059,0.057192821,0.059308242,0.061398428,0.063829154,0.06588722,0.067746878,0.070105992,0.072454728,0.074952006,0.077719651,0.080424957,0.082511753,0.084902525,0.08682847,0.088905416,0.091461785,0.094156228,0.09605509,0.097513936,0.098307572,0.09887781,0.098772496,0.098626174,0.099272519,0.099766783,0.101099193,0.101815023,0.102719732,0.103758484,0.104965895,0.105524272,0.105765052,0.105743922,0.104883142,0.104642354,0.104668505,0.105442524,0.105460994,0.106499426,0.107257925,0.10792315,0.107951164,0.10616982,0.10314656,0.099395692,0.092465349,0.08705657,0.079211436,0.070213944,0.064821787,0.062868722,0.062546693,0.062308747,0.061913285,0.062683299,0.063050874,0.06319458,0.063665234,0.065285653,0.067087688,0.069032706,0.070597239,0.072003566,0.072996944,0.072431631,0.070911579,0.066381067,0.060036201,0.054247972,0.051510364,0.049724039,0.048204791,0.046887726,0.045411665,0.044320107,0.043169841,0.041674677,0.039795209,0.037695348,0.03665331,0.035961132,0.034420978
